pulled,window_start,window_end,iso3,country,users,views
2026-08-09,20220529,20260808,KEN,Kenya,3,5
2026-08-09,20220529,20260808,LTU,Lithuania,3,3
2026-08-09,20220529,20260808,LUX,Luxembourg,3,9
2026-08-09,20220529,20260808,MDG,Madagascar,3,14
2026-08-09,20220529,20260808,MKD,North Macedonia,3,14
2026-08-09,20220529,20260808,MMR,Myanmar,3,16
2026-08-09,20220529,20260808,QAT,Qatar,3,19
2026-08-09,20220529,20260808,SVK,Slovakia,3,6
2026-08-09,20220529,20260808,URY,Uruguay,3,4
2026-08-09,20220529,20260808,VEN,"Venezuela, Bolivarian Republic of",3,3
2026-08-09,20220529,20260808,AZE,Azerbaijan,2,3
2026-08-09,20220529,20260808,BLR,Belarus,2,2
2026-08-09,20220529,20260808,DOM,Dominican Republic,2,4
2026-08-09,20220529,20260808,EST,Estonia,2,6
2026-08-09,20220529,20260808,ETH,Ethiopia,2,2
2026-08-09,20220529,20260808,KGZ,Kyrgyzstan,2,6
2026-08-09,20220529,20260808,KHM,Cambodia,2,7
2026-08-09,20220529,20260808,LKA,Sri Lanka,2,5
2026-08-09,20220529,20260808,LBY,Libya,2,2
2026-08-09,20220529,20260808,REU,Réunion,2,4
2026-08-09,20220529,20260808,SRB,Serbia,2,4
2026-08-09,20220529,20260808,UGA,Uganda,2,17
2026-08-09,20220529,20260808,BGR,Bulgaria,1,1
2026-08-09,20220529,20260808,BLZ,Belize,1,1
2026-08-09,20220529,20260808,CIV,Côte d'Ivoire,1,2
2026-08-09,20220529,20260808,CMR,Cameroon,1,4
2026-08-09,20220529,20260808,FSM,"Micronesia, Federated States of",1,1
2026-08-09,20220529,20260808,GEO,Georgia,1,1
2026-08-09,20220529,20260808,HND,Honduras,1,1
2026-08-09,20220529,20260808,LIE,Liechtenstein,1,1
2026-08-09,20220529,20260808,LVA,Latvia,1,1
2026-08-09,20220529,20260808,MDA,"Moldova, Republic of",1,3
2026-08-09,20220529,20260808,MLT,Malta,1,2
2026-08-09,20220529,20260808,MOZ,Mozambique,1,4
2026-08-09,20220529,20260808,NCL,New Caledonia,1,1
2026-08-09,20220529,20260808,PAN,Panama,1,1
2026-08-09,20220529,20260808,PYF,French Polynesia,1,7
2026-08-09,20220529,20260808,PSE,"Palestine, State of",1,2
2026-08-09,20220529,20260808,PRY,Paraguay,1,1
2026-08-09,20220529,20260808,TZA,"Tanzania, United Republic of",1,1
2026-08-09,20220529,20260808,WSM,Samoa,1,1
2026-08-09,20220529,20260808,MYT,Mayotte,1,4
2026-08-09,20220529,20260808,CHN,CN,8962,19609
2026-08-09,20220529,20260808,USA,US,7920,42866
2026-08-09,20220529,20260808,SGP,SG,1978,3293
2026-08-09,20220529,20260808,JPN,JP,900,4652
2026-08-09,20220529,20260808,HKG,HK,548,2946
2026-08-09,20220529,20260808,TWN,TW,456,2259
2026-08-09,20220529,20260808,DEU,DE,378,1401
2026-08-09,20220529,20260808,IND,IN,365,2151
2026-08-09,20220529,20260808,ITA,IT,337,1821
2026-08-09,20220529,20260808,CAN,CA,326,1575
2026-08-09,20220529,20260808,FRA,FR,314,1396
2026-08-09,20220529,20260808,IDN,ID,293,5208
2026-08-09,20220529,20260808,GBR,GB,285,1122
2026-08-09,20220529,20260808,KOR,KR,210,1564
2026-08-09,20220529,20260808,AUS,AU,178,775
2026-08-09,20220529,20260808,TUR,TR,157,674
2026-08-09,20220529,20260808,ESP,ES,122,519
2026-08-09,20220529,20260808,CHE,CH,114,501
2026-08-09,20220529,20260808,NLD,NL,106,361
2026-08-09,20220529,20260808,MEX,MX,95,445
2026-08-09,20220529,20260808,NZL,NZ,89,447
2026-08-09,20220529,20260808,GRC,GR,64,357
2026-08-09,20220529,20260808,SAU,SA,61,260
2026-08-09,20220529,20260808,ISR,IL,57,325
2026-08-09,20220529,20260808,CHL,CL,53,236
2026-08-09,20220529,20260808,BRA,BR,52,201
2026-08-09,20220529,20260808,BGD,BD,51,135
2026-08-09,20220529,20260808,RUS,RU,50,147
2026-08-09,20220529,20260808,SWE,SE,47,98
2026-08-09,20220529,20260808,IRN,IR,45,215
2026-08-09,20220529,20260808,VNM,VN,44,129
2026-08-09,20220529,20260808,COL,CO,41,176
2026-08-09,20220529,20260808,MYS,MY,41,161
2026-08-09,20220529,20260808,PHL,PH,41,118
2026-08-09,20220529,20260808,PER,PE,38,143
2026-08-09,20220529,20260808,PAK,PK,37,50
2026-08-09,20220529,20260808,NOR,NO,36,188
2026-08-09,20220529,20260808,ISL,IS,33,218
2026-08-09,20220529,20260808,AUT,AT,30,84
2026-08-09,20220529,20260808,IRL,IE,29,40
2026-08-09,20220529,20260808,POL,PL,27,94
2026-08-09,20220529,20260808,NGA,NG,25,96
2026-08-09,20220529,20260808,HRV,HR,22,394
2026-08-09,20220529,20260808,THA,TH,22,162
2026-08-09,20220529,20260808,CZE,CZ,21,63
2026-08-09,20220529,20260808,EGY,EG,21,62
2026-08-09,20220529,20260808,MNG,MN,21,215
2026-08-09,20220529,20260808,ZAF,ZA,21,99
2026-08-09,20220529,20260808,BEL,BE,20,59
2026-08-09,20220529,20260808,NPL,NP,20,58
2026-08-09,20220529,20260808,PRT,PT,19,71
2026-08-09,20220529,20260808,DNK,DK,14,38
2026-08-09,20220529,20260808,ROU,RO,14,27
2026-08-09,20220529,20260808,FIN,FI,13,26
2026-08-09,20220529,20260808,MAR,MA,11,19
2026-08-09,20220529,20260808,TUN,TN,10,28
2026-08-09,20220529,20260808,IRQ,IQ,9,45
2026-08-09,20220529,20260808,MAC,MO,9,82
2026-08-09,20220529,20260808,ALB,AL,8,135
2026-08-09,20220529,20260808,CRI,CR,8,32
2026-08-09,20220529,20260808,ARG,AR,7,9
2026-08-09,20220529,20260808,ECU,EC,7,15
2026-08-09,20220529,20260808,MHL,MH,7,7
2026-08-09,20220529,20260808,SLV,SV,7,20
2026-08-09,20220529,20260808,BOL,BO,6,31
2026-08-09,20220529,20260808,DZA,DZ,6,29
2026-08-09,20220529,20260808,KAZ,KZ,6,84
2026-08-09,20220529,20260808,PRI,PR,6,25
2026-08-09,20220529,20260808,ARE,AE,5,13
2026-08-09,20220529,20260808,CYP,CY,5,5
2026-08-09,20220529,20260808,SVN,SI,5,8
2026-08-09,20220529,20260808,UKR,UA,5,8
2026-08-09,20220529,20260808,UZB,UZ,5,15
2026-08-09,20220529,20260808,ARM,AM,4,10
2026-08-09,20220529,20260808,COD,CD,4,10
2026-08-09,20220529,20260808,JOR,JO,4,6
2026-08-09,20220529,20260808,LBN,LB,4,11
2026-08-09,20220529,20260808,SYC,SC,4,4
2026-08-09,20220529,20260808,TTO,TT,4,17
2026-08-09,20220529,20260808,BIH,BA,3,13
2026-08-09,20220529,20260808,GHA,GH,3,13
2026-08-09,20220529,20260808,HUN,HU,3,5
2026-08-09,20220529,20260808,KEN,KE,3,5
2026-08-09,20220529,20260808,LTU,LT,3,3
2026-08-09,20220529,20260808,LUX,LU,3,9
2026-08-09,20220529,20260808,MDG,MG,3,14
2026-08-09,20220529,20260808,MKD,MK,3,14
2026-08-09,20220529,20260808,MMR,MM,3,16
2026-08-09,20220529,20260808,QAT,QA,3,19
2026-08-09,20220529,20260808,SVK,SK,3,6
2026-08-09,20220529,20260808,URY,UY,3,4
2026-08-09,20220529,20260808,VEN,VE,3,3
2026-08-09,20220529,20260808,AZE,AZ,2,3
2026-08-09,20220529,20260808,BLR,BY,2,2
2026-08-09,20220529,20260808,DOM,DO,2,4
2026-08-09,20220529,20260808,EST,EE,2,6
2026-08-09,20220529,20260808,ETH,ET,2,2
2026-08-09,20220529,20260808,KGZ,KG,2,6
2026-08-09,20220529,20260808,KHM,KH,2,7
2026-08-09,20220529,20260808,LKA,LK,2,5
2026-08-09,20220529,20260808,LBY,LY,2,2
2026-08-09,20220529,20260808,REU,RE,2,4
2026-08-09,20220529,20260808,SRB,RS,2,4
2026-08-09,20220529,20260808,UGA,UG,2,17
2026-08-09,20220529,20260808,BGR,BG,1,1
2026-08-09,20220529,20260808,BLZ,BZ,1,1
2026-08-09,20220529,20260808,CIV,CI,1,2
2026-08-09,20220529,20260808,CMR,CM,1,4
2026-08-09,20220529,20260808,FSM,FM,1,1
2026-08-09,20220529,20260808,GEO,GE,1,1
2026-08-09,20220529,20260808,HND,HN,1,1
2026-08-09,20220529,20260808,LIE,LI,1,1
2026-08-09,20220529,20260808,LVA,LV,1,1
2026-08-09,20220529,20260808,MDA,MD,1,3
2026-08-09,20220529,20260808,MLT,MT,1,2
2026-08-09,20220529,20260808,MOZ,MZ,1,4
2026-08-09,20220529,20260808,NCL,NC,1,1
2026-08-09,20220529,20260808,PAN,PA,1,1
2026-08-09,20220529,20260808,PYF,PF,1,7
2026-08-09,20220529,20260808,PSE,PS,1,2
2026-08-09,20220529,20260808,PRY,PY,1,1
2026-08-09,20220529,20260808,TZA,TZ,1,1
2026-08-09,20220529,20260808,WSM,WS,1,1
2026-08-09,20220529,20260808,MYT,YT,1,4
2026-08-09,20220529,20260808,CHN,CN,8962,19609
2026-08-09,20220529,20260808,USA,US,7920,42866
2026-08-09,20220529,20260808,SGP,SG,1978,3293
2026-08-09,20220529,20260808,JPN,JP,900,4652
2026-08-09,20220529,20260808,HKG,HK,548,2946
2026-08-09,20220529,20260808,TWN,TW,456,2259
2026-08-09,20220529,20260808,DEU,DE,378,1401
2026-08-09,20220529,20260808,IND,IN,365,2151
2026-08-09,20220529,20260808,ITA,IT,337,1821
2026-08-09,20220529,20260808,CAN,CA,326,1575
2026-08-09,20220529,20260808,FRA,FR,314,1396
2026-08-09,20220529,20260808,IDN,ID,293,5208
2026-08-09,20220529,20260808,GBR,GB,285,1122
2026-08-09,20220529,20260808,KOR,KR,210,1564
2026-08-09,20220529,20260808,AUS,AU,178,775
2026-08-09,20220529,20260808,TUR,TR,157,674
2026-08-09,20220529,20260808,ESP,ES,122,519
2026-08-09,20220529,20260808,CHE,CH,114,501
2026-08-09,20220529,20260808,NLD,NL,106,361
2026-08-09,20220529,20260808,MEX,MX,95,445
2026-08-09,20220529,20260808,NZL,NZ,89,447
2026-08-09,20220529,20260808,GRC,GR,64,357
2026-08-09,20220529,20260808,SAU,SA,61,260
2026-08-09,20220529,20260808,ISR,IL,57,325
2026-08-09,20220529,20260808,CHL,CL,53,236
2026-08-09,20220529,20260808,BRA,BR,52,201
2026-08-09,20220529,20260808,BGD,BD,51,135
2026-08-09,20220529,20260808,RUS,RU,50,147
2026-08-09,20220529,20260808,SWE,SE,47,98
2026-08-09,20220529,20260808,IRN,IR,45,215
2026-08-09,20220529,20260808,VNM,VN,44,129
2026-08-09,20220529,20260808,COL,CO,41,176
2026-08-09,20220529,20260808,MYS,MY,41,161
2026-08-09,20220529,20260808,PHL,PH,41,118
2026-08-09,20220529,20260808,PER,PE,38,143
2026-08-09,20220529,20260808,PAK,PK,37,50
2026-08-09,20220529,20260808,NOR,NO,36,188
2026-08-09,20220529,20260808,ISL,IS,33,218
2026-08-09,20220529,20260808,AUT,AT,30,84
2026-08-09,20220529,20260808,IRL,IE,29,40
2026-08-09,20220529,20260808,POL,PL,27,94
2026-08-09,20220529,20260808,NGA,NG,25,96
2026-08-09,20220529,20260808,HRV,HR,22,394
2026-08-09,20220529,20260808,THA,TH,22,162
2026-08-09,20220529,20260808,CZE,CZ,21,63
2026-08-09,20220529,20260808,EGY,EG,21,62
2026-08-09,20220529,20260808,MNG,MN,21,215
2026-08-09,20220529,20260808,ZAF,ZA,21,99
2026-08-09,20220529,20260808,BEL,BE,20,59
2026-08-09,20220529,20260808,NPL,NP,20,58
2026-08-09,20220529,20260808,PRT,PT,19,71
2026-08-09,20220529,20260808,DNK,DK,14,38
2026-08-09,20220529,20260808,ROU,RO,14,27
2026-08-09,20220529,20260808,FIN,FI,13,26
2026-08-09,20220529,20260808,MAR,MA,11,19
2026-08-09,20220529,20260808,TUN,TN,10,28
2026-08-09,20220529,20260808,IRQ,IQ,9,45
2026-08-09,20220529,20260808,MAC,MO,9,82
2026-08-09,20220529,20260808,ALB,AL,8,135
2026-08-09,20220529,20260808,CRI,CR,8,32
2026-08-09,20220529,20260808,ARG,AR,7,9
2026-08-09,20220529,20260808,ECU,EC,7,15
2026-08-09,20220529,20260808,MHL,MH,7,7
2026-08-09,20220529,20260808,SLV,SV,7,20
2026-08-09,20220529,20260808,BOL,BO,6,31
2026-08-09,20220529,20260808,DZA,DZ,6,29
2026-08-09,20220529,20260808,KAZ,KZ,6,84
2026-08-09,20220529,20260808,PRI,PR,6,25
2026-08-09,20220529,20260808,ARE,AE,5,13
2026-08-09,20220529,20260808,CYP,CY,5,5
2026-08-09,20220529,20260808,SVN,SI,5,8
2026-08-09,20220529,20260808,UKR,UA,5,8
2026-08-09,20220529,20260808,UZB,UZ,5,15
2026-08-09,20220529,20260808,ARM,AM,4,10
2026-08-09,20220529,20260808,COD,CD,4,10
2026-08-09,20220529,20260808,JOR,JO,4,6
2026-08-09,20220529,20260808,LBN,LB,4,11
2026-08-09,20220529,20260808,SYC,SC,4,4
2026-08-09,20220529,20260808,TTO,TT,4,17
2026-08-09,20220529,20260808,BIH,BA,3,13
2026-08-09,20220529,20260808,GHA,GH,3,13
2026-08-09,20220529,20260808,HUN,HU,3,5
2026-08-09,20220529,20260808,KEN,KE,3,5
2026-08-09,20220529,20260808,LTU,LT,3,3
2026-08-09,20220529,20260808,LUX,LU,3,9
2026-08-09,20220529,20260808,MDG,MG,3,14
2026-08-09,20220529,20260808,MKD,MK,3,14
2026-08-09,20220529,20260808,MMR,MM,3,16
2026-08-09,20220529,20260808,QAT,QA,3,19
2026-08-09,20220529,20260808,SVK,SK,3,6
2026-08-09,20220529,20260808,URY,UY,3,4
2026-08-09,20220529,20260808,VEN,VE,3,3
2026-08-09,20220529,20260808,AZE,AZ,2,3
2026-08-09,20220529,20260808,BLR,BY,2,2
2026-08-09,20220529,20260808,DOM,DO,2,4
2026-08-09,20220529,20260808,EST,EE,2,6
2026-08-09,20220529,20260808,ETH,ET,2,2
2026-08-09,20220529,20260808,KGZ,KG,2,6
2026-08-09,20220529,20260808,KHM,KH,2,7
2026-08-09,20220529,20260808,LKA,LK,2,5
2026-08-09,20220529,20260808,LBY,LY,2,2
2026-08-09,20220529,20260808,REU,RE,2,4
2026-08-09,20220529,20260808,SRB,RS,2,4
2026-08-09,20220529,20260808,UGA,UG,2,17
2026-08-09,20220529,20260808,BGR,BG,1,1
2026-08-09,20220529,20260808,BLZ,BZ,1,1
2026-08-09,20220529,20260808,CIV,CI,1,2
2026-08-09,20220529,20260808,CMR,CM,1,4
2026-08-09,20220529,20260808,FSM,FM,1,1
2026-08-09,20220529,20260808,GEO,GE,1,1
2026-08-09,20220529,20260808,HND,HN,1,1
2026-08-09,20220529,20260808,LIE,LI,1,1
2026-08-09,20220529,20260808,LVA,LV,1,1
2026-08-09,20220529,20260808,MDA,MD,1,3
2026-08-09,20220529,20260808,MLT,MT,1,2
2026-08-09,20220529,20260808,MOZ,MZ,1,4
2026-08-09,20220529,20260808,NCL,NC,1,1
2026-08-09,20220529,20260808,PAN,PA,1,1
2026-08-09,20220529,20260808,PYF,PF,1,7
2026-08-09,20220529,20260808,PSE,PS,1,2
2026-08-09,20220529,20260808,PRY,PY,1,1
2026-08-09,20220529,20260808,TZA,TZ,1,1
2026-08-09,20220529,20260808,WSM,WS,1,1
2026-08-09,20220529,20260808,MYT,YT,1,4
2026-08-09,20220529,20260808,CHN,CN,8962,19609
2026-08-09,20220529,20260808,USA,US,7920,42866
2026-08-09,20220529,20260808,SGP,SG,1978,3293
2026-08-09,20220529,20260808,JPN,JP,900,4652
2026-08-09,20220529,20260808,HKG,HK,548,2946
2026-08-09,20220529,20260808,TWN,TW,456,2259
2026-08-09,20220529,20260808,DEU,DE,378,1401
2026-08-09,20220529,20260808,IND,IN,365,2151
2026-08-09,20220529,20260808,ITA,IT,337,1821
2026-08-09,20220529,20260808,CAN,CA,326,1575
2026-08-09,20220529,20260808,FRA,FR,314,1396
2026-08-09,20220529,20260808,IDN,ID,293,5208
2026-08-09,20220529,20260808,GBR,GB,285,1122
2026-08-09,20220529,20260808,KOR,KR,210,1564
2026-08-09,20220529,20260808,AUS,AU,178,775
2026-08-09,20220529,20260808,TUR,TR,157,674
2026-08-09,20220529,20260808,ESP,ES,122,519
2026-08-09,20220529,20260808,CHE,CH,114,501
2026-08-09,20220529,20260808,NLD,NL,106,361
2026-08-09,20220529,20260808,MEX,MX,95,445
2026-08-09,20220529,20260808,NZL,NZ,89,447
2026-08-09,20220529,20260808,GRC,GR,64,357
2026-08-09,20220529,20260808,SAU,SA,61,260
2026-08-09,20220529,20260808,ISR,IL,57,325
2026-08-09,20220529,20260808,CHL,CL,53,236
2026-08-09,20220529,20260808,BRA,BR,52,201
2026-08-09,20220529,20260808,BGD,BD,51,135
2026-08-09,20220529,20260808,RUS,RU,50,147
2026-08-09,20220529,20260808,SWE,SE,47,98
2026-08-09,20220529,20260808,IRN,IR,45,215
2026-08-09,20220529,20260808,VNM,VN,44,129
2026-08-09,20220529,20260808,COL,CO,41,176
2026-08-09,20220529,20260808,MYS,MY,41,161
2026-08-09,20220529,20260808,PHL,PH,41,118
2026-08-09,20220529,20260808,PER,PE,38,143
2026-08-09,20220529,20260808,PAK,PK,37,50
2026-08-09,20220529,20260808,NOR,NO,36,188
2026-08-09,20220529,20260808,ISL,IS,33,218
2026-08-09,20220529,20260808,AUT,AT,30,84
2026-08-09,20220529,20260808,IRL,IE,29,40
2026-08-09,20220529,20260808,POL,PL,27,94
2026-08-09,20220529,20260808,NGA,NG,25,96
2026-08-09,20220529,20260808,HRV,HR,22,394
2026-08-09,20220529,20260808,THA,TH,22,162
2026-08-09,20220529,20260808,CZE,CZ,21,63
2026-08-09,20220529,20260808,EGY,EG,21,62
2026-08-09,20220529,20260808,MNG,MN,21,215
2026-08-09,20220529,20260808,ZAF,ZA,21,99
2026-08-09,20220529,20260808,BEL,BE,20,59
2026-08-09,20220529,20260808,NPL,NP,20,58
2026-08-09,20220529,20260808,PRT,PT,19,71
2026-08-09,20220529,20260808,DNK,DK,14,38
2026-08-09,20220529,20260808,ROU,RO,14,27
2026-08-09,20220529,20260808,FIN,FI,13,26
2026-08-09,20220529,20260808,MAR,MA,11,19
2026-08-09,20220529,20260808,TUN,TN,10,28
2026-08-09,20220529,20260808,IRQ,IQ,9,45
2026-08-09,20220529,20260808,MAC,MO,9,82
2026-08-09,20220529,20260808,ALB,AL,8,135
2026-08-09,20220529,20260808,CRI,CR,8,32
2026-08-09,20220529,20260808,ARG,AR,7,9
2026-08-09,20220529,20260808,ECU,EC,7,15
2026-08-09,20220529,20260808,MHL,MH,7,7
2026-08-09,20220529,20260808,SLV,SV,7,20
2026-08-09,20220529,20260808,BOL,BO,6,31
2026-08-09,20220529,20260808,DZA,DZ,6,29
2026-08-09,20220529,20260808,KAZ,KZ,6,84
2026-08-09,20220529,20260808,PRI,PR,6,25
2026-08-09,20220529,20260808,ARE,AE,5,13
2026-08-09,20220529,20260808,CYP,CY,5,5
2026-08-09,20220529,20260808,SVN,SI,5,8
2026-08-09,20220529,20260808,UKR,UA,5,8
2026-08-09,20220529,20260808,UZB,UZ,5,15
2026-08-09,20220529,20260808,ARM,AM,4,10
2026-08-09,20220529,20260808,COD,CD,4,10
2026-08-09,20220529,20260808,JOR,JO,4,6
2026-08-09,20220529,20260808,LBN,LB,4,11
2026-08-09,20220529,20260808,SYC,SC,4,4
2026-08-09,20220529,20260808,TTO,TT,4,17
2026-08-09,20220529,20260808,BIH,BA,3,13
2026-08-09,20220529,20260808,GHA,GH,3,13
2026-08-09,20220529,20260808,HUN,HU,3,5
2026-08-09,20220529,20260808,KEN,KE,3,5
2026-08-09,20220529,20260808,LTU,LT,3,3
2026-08-09,20220529,20260808,LUX,LU,3,9
2026-08-09,20220529,20260808,MDG,MG,3,14
2026-08-09,20220529,20260808,MKD,MK,3,14
2026-08-09,20220529,20260808,MMR,MM,3,16
2026-08-09,20220529,20260808,QAT,QA,3,19
2026-08-09,20220529,20260808,SVK,SK,3,6
2026-08-09,20220529,20260808,URY,UY,3,4
2026-08-09,20220529,20260808,VEN,VE,3,3
2026-08-09,20220529,20260808,AZE,AZ,2,3
2026-08-09,20220529,20260808,BLR,BY,2,2
2026-08-09,20220529,20260808,DOM,DO,2,4
2026-08-09,20220529,20260808,EST,EE,2,6
2026-08-09,20220529,20260808,ETH,ET,2,2
2026-08-09,20220529,20260808,KGZ,KG,2,6
2026-08-09,20220529,20260808,KHM,KH,2,7
2026-08-09,20220529,20260808,LKA,LK,2,5
2026-08-09,20220529,20260808,LBY,LY,2,2
2026-08-09,20220529,20260808,REU,RE,2,4
2026-08-09,20220529,20260808,SRB,RS,2,4
2026-08-09,20220529,20260808,UGA,UG,2,17
2026-08-09,20220529,20260808,BGR,BG,1,1
2026-08-09,20220529,20260808,BLZ,BZ,1,1
2026-08-09,20220529,20260808,CIV,CI,1,2
2026-08-09,20220529,20260808,CMR,CM,1,4
2026-08-09,20220529,20260808,FSM,FM,1,1
2026-08-09,20220529,20260808,GEO,GE,1,1
2026-08-09,20220529,20260808,HND,HN,1,1
2026-08-09,20220529,20260808,LIE,LI,1,1
2026-08-09,20220529,20260808,LVA,LV,1,1
2026-08-09,20220529,20260808,MDA,MD,1,3
2026-08-09,20220529,20260808,MLT,MT,1,2
2026-08-09,20220529,20260808,MOZ,MZ,1,4
2026-08-09,20220529,20260808,NCL,NC,1,1
2026-08-09,20220529,20260808,PAN,PA,1,1
2026-08-09,20220529,20260808,PYF,PF,1,7
2026-08-09,20220529,20260808,PSE,PS,1,2
2026-08-09,20220529,20260808,PRY,PY,1,1
2026-08-09,20220529,20260808,TZA,TZ,1,1
2026-08-09,20220529,20260808,WSM,WS,1,1
2026-08-09,20220529,20260808,MYT,YT,1,4
2026-08-09,20220529,20260808,CHN,CN,8962,19609
2026-08-09,20220529,20260808,USA,US,7920,42866
2026-08-09,20220529,20260808,SGP,SG,1978,3293
2026-08-09,20220529,20260808,JPN,JP,900,4652
2026-08-09,20220529,20260808,HKG,HK,548,2946
2026-08-09,20220529,20260808,TWN,TW,456,2259
2026-08-09,20220529,20260808,DEU,DE,378,1401
2026-08-09,20220529,20260808,IND,IN,365,2151
2026-08-09,20220529,20260808,ITA,IT,337,1821
2026-08-09,20220529,20260808,CAN,CA,326,1575
2026-08-09,20220529,20260808,FRA,FR,314,1396
2026-08-09,20220529,20260808,IDN,ID,293,5208
2026-08-09,20220529,20260808,GBR,GB,285,1122
2026-08-09,20220529,20260808,KOR,KR,210,1564
2026-08-09,20220529,20260808,AUS,AU,178,775
2026-08-09,20220529,20260808,TUR,TR,157,674
2026-08-09,20220529,20260808,ESP,ES,122,519
2026-08-09,20220529,20260808,CHE,CH,114,501
2026-08-09,20220529,20260808,NLD,NL,106,361
2026-08-09,20220529,20260808,MEX,MX,95,445
2026-08-09,20220529,20260808,NZL,NZ,89,447
2026-08-09,20220529,20260808,GRC,GR,64,357
2026-08-09,20220529,20260808,SAU,SA,61,260
2026-08-09,20220529,20260808,ISR,IL,57,325
2026-08-09,20220529,20260808,CHL,CL,53,236
2026-08-09,20220529,20260808,BRA,BR,52,201
2026-08-09,20220529,20260808,BGD,BD,51,135
2026-08-09,20220529,20260808,RUS,RU,50,147
2026-08-09,20220529,20260808,SWE,SE,47,98
2026-08-09,20220529,20260808,IRN,IR,45,215
2026-08-09,20220529,20260808,VNM,VN,44,129
2026-08-09,20220529,20260808,COL,CO,41,176
2026-08-09,20220529,20260808,MYS,MY,41,161
2026-08-09,20220529,20260808,PHL,PH,41,118
2026-08-09,20220529,20260808,PER,PE,38,143
2026-08-09,20220529,20260808,PAK,PK,37,50
2026-08-09,20220529,20260808,NOR,NO,36,188
2026-08-09,20220529,20260808,ISL,IS,33,218
2026-08-09,20220529,20260808,AUT,AT,30,84
2026-08-09,20220529,20260808,IRL,IE,29,40
2026-08-09,20220529,20260808,POL,PL,27,94
2026-08-09,20220529,20260808,NGA,NG,25,96
2026-08-09,20220529,20260808,HRV,HR,22,394
2026-08-09,20220529,20260808,THA,TH,22,162
2026-08-09,20220529,20260808,CZE,CZ,21,63
2026-08-09,20220529,20260808,EGY,EG,21,62
2026-08-09,20220529,20260808,MNG,MN,21,215
2026-08-09,20220529,20260808,ZAF,ZA,21,99
2026-08-09,20220529,20260808,BEL,BE,20,59
2026-08-09,20220529,20260808,NPL,NP,20,58
2026-08-09,20220529,20260808,PRT,PT,19,71
2026-08-09,20220529,20260808,DNK,DK,14,38
2026-08-09,20220529,20260808,ROU,RO,14,27
2026-08-09,20220529,20260808,FIN,FI,13,26
2026-08-09,20220529,20260808,MAR,MA,11,19
2026-08-09,20220529,20260808,TUN,TN,10,28
2026-08-09,20220529,20260808,IRQ,IQ,9,45
2026-08-09,20220529,20260808,MAC,MO,9,82
2026-08-09,20220529,20260808,ALB,AL,8,135
2026-08-09,20220529,20260808,CRI,CR,8,32
2026-08-09,20220529,20260808,ARG,AR,7,9
2026-08-09,20220529,20260808,ECU,EC,7,15
2026-08-09,20220529,20260808,MHL,MH,7,7
2026-08-09,20220529,20260808,SLV,SV,7,20
2026-08-09,20220529,20260808,BOL,BO,6,31
2026-08-09,20220529,20260808,DZA,DZ,6,29
2026-08-09,20220529,20260808,KAZ,KZ,6,84
2026-08-09,20220529,20260808,PRI,PR,6,25
2026-08-09,20220529,20260808,ARE,AE,5,13
2026-08-09,20220529,20260808,CYP,CY,5,5
2026-08-09,20220529,20260808,SVN,SI,5,8
2026-08-09,20220529,20260808,UKR,UA,5,8
2026-08-09,20220529,20260808,UZB,UZ,5,15
2026-08-09,20220529,20260808,ARM,AM,4,10
2026-08-09,20220529,20260808,COD,CD,4,10
2026-08-09,20220529,20260808,JOR,JO,4,6
2026-08-09,20220529,20260808,LBN,LB,4,11
2026-08-09,20220529,20260808,SYC,SC,4,4
2026-08-09,20220529,20260808,TTO,TT,4,17
2026-08-09,20220529,20260808,BIH,BA,3,13
2026-08-09,20220529,20260808,GHA,GH,3,13
2026-08-09,20220529,20260808,HUN,HU,3,5
2026-08-09,20220529,20260808,KEN,KE,3,5
2026-08-09,20220529,20260808,LTU,LT,3,3
2026-08-09,20220529,20260808,LUX,LU,3,9
2026-08-09,20220529,20260808,MDG,MG,3,14
2026-08-09,20220529,20260808,MKD,MK,3,14
2026-08-09,20220529,20260808,MMR,MM,3,16
2026-08-09,20220529,20260808,QAT,QA,3,19
2026-08-09,20220529,20260808,SVK,SK,3,6
2026-08-09,20220529,20260808,URY,UY,3,4
2026-08-09,20220529,20260808,VEN,VE,3,3
2026-08-09,20220529,20260808,AZE,AZ,2,3
2026-08-09,20220529,20260808,BLR,BY,2,2
2026-08-09,20220529,20260808,DOM,DO,2,4
2026-08-09,20220529,20260808,EST,EE,2,6
2026-08-09,20220529,20260808,ETH,ET,2,2
2026-08-09,20220529,20260808,KGZ,KG,2,6
2026-08-09,20220529,20260808,KHM,KH,2,7
2026-08-09,20220529,20260808,LKA,LK,2,5
2026-08-09,20220529,20260808,LBY,LY,2,2
2026-08-09,20220529,20260808,REU,RE,2,4
2026-08-09,20220529,20260808,SRB,RS,2,4
2026-08-09,20220529,20260808,UGA,UG,2,17
2026-08-09,20220529,20260808,BGR,BG,1,1
2026-08-09,20220529,20260808,BLZ,BZ,1,1
2026-08-09,20220529,20260808,CIV,CI,1,2
2026-08-09,20220529,20260808,CMR,CM,1,4
2026-08-09,20220529,20260808,FSM,FM,1,1
2026-08-09,20220529,20260808,GEO,GE,1,1
2026-08-09,20220529,20260808,HND,HN,1,1
2026-08-09,20220529,20260808,LIE,LI,1,1
2026-08-09,20220529,20260808,LVA,LV,1,1
2026-08-09,20220529,20260808,MDA,MD,1,3
